path,label,nuc_area,nuc_perimeter,nuc_circularity,nuc_eccentricity,nuc_solidity,nuc_extent,nuc_major_minor_ratio,nuc_roughness,nuc_convexity,cell_area,cell_perimeter,cell_circularity,cell_eccentricity,cell_solidity,cell_extent,cell_major_minor_ratio,cell_roughness,cell_convexity,ring1_area,ring1_perimeter,ring1_circularity,ring1_eccentricity,ring1_solidity,ring1_extent,ring1_major_minor_ratio,ring1_roughness,ring1_convexity,ring2_area,ring2_perimeter,ring2_circularity,ring2_eccentricity,ring2_solidity,ring2_extent,ring2_major_minor_ratio,ring2_roughness,ring2_convexity,nuc_area_frac,nuc_mean_b,nuc_mean_g,nuc_mean_r,nuc_std_b,nuc_std_g,nuc_std_r,nuc_mean_gray,nuc_std_gray,cell_area_frac,cell_mean_b,cell_mean_g,cell_mean_r,cell_std_b,cell_std_g,cell_std_r,cell_mean_gray,cell_std_gray,ring1_area_frac,ring1_mean_b,ring1_mean_g,ring1_mean_r,ring1_std_b,ring1_std_g,ring1_std_r,ring1_mean_gray,ring1_std_gray,ring2_area_frac,ring2_mean_b,ring2_mean_g,ring2_mean_r,ring2_std_b,ring2_std_g,ring2_std_r,ring2_mean_gray,ring2_std_gray,delta1_mean_b,delta1_std_b,delta2_mean_b,delta2_std_b,delta1_mean_g,delta1_std_g,delta2_mean_g,delta2_std_g,delta1_mean_r,delta1_std_r,delta2_mean_r,delta2_std_r,delta1_mean_gray,delta1_std_gray,delta2_mean_gray,delta2_std_gray,ratio_nuc_cell,ratio_ring1_cell,ratio_ring2_cell,ratio_nuc_ring1,ratio_nuc_ring2,lbp_nuc_00,lbp_nuc_01,lbp_nuc_02,lbp_nuc_03,lbp_nuc_04,lbp_nuc_05,lbp_nuc_06,lbp_nuc_07,lbp_nuc_08,lbp_nuc_09,lbp_nuc_10,lbp_nuc_11,lbp_nuc_12,lbp_nuc_13,lbp_nuc_14,lbp_nuc_15,lbp_nuc_16,lbp_nuc_17,lbp_nuc_18,lbp_nuc_19,lbp_nuc_20,lbp_nuc_21,lbp_nuc_22,lbp_nuc_23,lbp_nuc_24,lbp_nuc_25,lbp_nuc_26,lbp_nuc_27,lbp_nuc_28,lbp_nuc_29,lbp_nuc_30,lbp_nuc_31,lbp_ring1_00,lbp_ring1_01,lbp_ring1_02,lbp_ring1_03,lbp_ring1_04,lbp_ring1_05,lbp_ring1_06,lbp_ring1_07,lbp_ring1_08,lbp_ring1_09,lbp_ring1_10,lbp_ring1_11,lbp_ring1_12,lbp_ring1_13,lbp_ring1_14,lbp_ring1_15,lbp_ring1_16,lbp_ring1_17,lbp_ring1_18,lbp_ring1_19,lbp_ring1_20,lbp_ring1_21,lbp_ring1_22,lbp_ring1_23,lbp_ring1_24,lbp_ring1_25,lbp_ring1_26,lbp_ring1_27,lbp_ring1_28,lbp_ring1_29,lbp_ring1_30,lbp_ring1_31,lbp_ring2_00,lbp_ring2_01,lbp_ring2_02,lbp_ring2_03,lbp_ring2_04,lbp_ring2_05,lbp_ring2_06,lbp_ring2_07,lbp_ring2_08,lbp_ring2_09,lbp_ring2_10,lbp_ring2_11,lbp_ring2_12,lbp_ring2_13,lbp_ring2_14,lbp_ring2_15,lbp_ring2_16,lbp_ring2_17,lbp_ring2_18,lbp_ring2_19,lbp_ring2_20,lbp_ring2_21,lbp_ring2_22,lbp_ring2_23,lbp_ring2_24,lbp_ring2_25,lbp_ring2_26,lbp_ring2_27,lbp_ring2_28,lbp_ring2_29,lbp_ring2_30,lbp_ring2_31,nuc_glcm_contrast,nuc_glcm_homogeneity,nuc_glcm_energy,nuc_glcm_correlation,ring1_glcm_contrast,ring1_glcm_homogeneity,ring1_glcm_energy,ring1_glcm_correlation,ring2_glcm_contrast,ring2_glcm_homogeneity,ring2_glcm_energy,ring2_glcm_correlation
/home/ubuntu/all-idb/dataset/leukemia/Im115_1.tif,1,11716.000000,467.102600,0.674784,0.249559,0.917355,0.715132,1.032674,4.315415,0.871552,11733.500000,463.688385,0.685780,0.244809,0.918725,0.716200,1.031384,4.280677,0.877969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.181839,133.803055,70.768311,115.185951,3.079719,9.734821,8.365376,91.234787,6.908220,0.182083,133.806747,70.819077,115.200623,3.080805,9.829078,8.372736,91.269257,6.969988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.803055,3.079719,133.803055,3.079719,70.768311,9.734821,70.768311,9.734821,115.185951,8.365376,115.185951,8.365376,91.234787,6.908220,91.234787,6.908220,0.998659,0.001341,0.000000,744.812500,11917000179712.000000,0.040279,0.042376,0.006629,0.087606,0.002685,0.001427,0.007217,0.092137,0.005622,0.002517,0.001091,0.004615,0.007636,0.002014,0.023748,0.085592,0.042628,0.027188,0.002350,0.019720,0.001343,0.001091,0.001510,0.014853,0.072669,0.020727,0.004112,0.015944,0.087102,0.013762,0.097340,0.164471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
/home/ubuntu/all-idb/dataset/leukemia/Im116_1.tif,1,61103.500000,990.124878,0.783242,0.643170,0.981787,0.932365,1.305954,4.005502,0.986266,61103.500000,990.124878,0.783242,0.643170,0.981787,0.932365,1.305954,4.005502,0.986266,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.939774,125.144608,123.852150,144.854614,12.079305,33.723614,25.338728,130.268921,27.089468,0.939774,125.144608,123.852150,144.854614,12.079305,33.723614,25.338728,130.268921,27.089468,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,125.144608,12.079305,125.144608,12.079305,123.852150,33.723614,123.852150,33.723614,144.854614,25.338728,144.854614,25.338728,130.268921,27.089468,130.268921,27.089468,1.000000,0.000000,0.000000,61589000552448.000000,61589000552448.000000,0.057034,0.038819,0.011759,0.067855,0.006489,0.002569,0.012204,0.072384,0.013917,0.004463,0.002388,0.006193,0.012599,0.004019,0.022415,0.075151,0.043990,0.023617,0.003837,0.021954,0.002685,0.001976,0.003936,0.021130,0.069551,0.021888,0.006720,0.023420,0.061728,0.018397,0.071264,0.193649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
/home/ubuntu/all-idb/dataset/leukemia/Im117_1.tif,1,13602.000000,445.445740,0.861436,0.470861,0.981102,0.746706,1.133520,3.819385,0.947957,13635.500000,446.859955,0.858100,0.472679,0.980689,0.743160,1.134771,3.826801,0.946395,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2000000000.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210464,126.052490,59.026970,99.909302,3.489563,9.264544,10.541620,78.887695,6.978393,0.210983,126.029579,59.106457,100.006004,3.534239,9.393226,10.720552,78.960442,7.127949,0.000519,116.735291,91.352943,139.235291,7.293465,4.451585,10.751358,108.470589,5.801802,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.317200,-3.803903,126.052490,3.489563,-32.325974,4.812960,59.026970,9.264544,-39.325989,-0.209738,99.909302,10.541620,-29.582893,1.176591,78.887695,6.978393,0.997541,0.002459,0.000000,405.676483,13793000161280.000000,0.042775,0.034873,0.006670,0.070036,0.003335,0.001668,0.008918,0.075981,0.010005,0.002393,0.001885,0.004568,0.010513,0.002828,0.027115,0.090626,0.052345,0.025883,0.002393,0.020010,0.002103,0.000653,0.003335,0.017400,0.090191,0.020735,0.004930,0.019358,0.074603,0.015153,0.080838,0.175886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
/home/ubuntu/all-idb/dataset/leukemia/Im118_1.tif,1,65025.000000,1020.000000,0.785398,0.000000,1.000000,0.992203,0.000000,4.000000,1.000000,65025.000000,1020.000000,0.785398,0.000000,1.000000,0.992203,0.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,131.848053,125.825043,142.330826,10.119066,42.883007,32.687939,131.443298,35.098999,1.000000,131.848053,125.825043,142.330826,10.119066,42.883007,32.687939,131.443298,35.098999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,131.848053,10.119066,131.848053,10.119066,125.825043,42.883007,125.825043,42.883007,142.330826,32.687939,142.330826,32.687939,131.443298,35.098999,131.443298,35.098999,1.000000,0.000000,0.000000,65536000000000.000000,65536000000000.000000,0.059877,0.032519,0.013640,0.060822,0.007378,0.003782,0.012850,0.066666,0.015113,0.004712,0.002992,0.006975,0.012881,0.004418,0.024025,0.074431,0.035294,0.021452,0.004836,0.022568,0.002883,0.001922,0.004480,0.023591,0.060218,0.023684,0.006216,0.026335,0.062357,0.021452,0.067503,0.212133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
/home/ubuntu/all-idb/dataset/leukemia/Im119_1.tif,1,12067.000000,445.445740,0.764222,0.413471,0.942513,0.725311,1.098277,4.055040,0.910484,12081.500000,444.859955,0.767157,0.393560,0.943204,0.726183,1.087786,4.047276,0.912113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.187302,140.587051,70.043015,114.448143,4.173427,13.081470,14.454304,91.362526,11.416681,0.187515,140.577179,70.071526,114.449425,4.184210,13.101692,14.451270,91.378548,11.421446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,140.587051,4.173427,140.587051,4.173427,70.043015,13.081470,70.043015,13.081470,114.448143,14.454304,114.448143,14.454304,91.362526,11.416681,91.362526,11.416681,0.998861,0.001139,0.000000,876.785706,12274999754752.000000,0.048961,0.051731,0.007739,0.085947,0.004073,0.001059,0.007739,0.069572,0.007984,0.002200,0.001059,0.003177,0.007902,0.002363,0.018737,0.070305,0.055153,0.032342,0.002933,0.025010,0.001711,0.000733,0.002037,0.014664,0.100448,0.026069,0.004318,0.019552,0.082851,0.013116,0.078859,0.149654,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
/home/ubuntu/all-idb/dataset/leukemia/Im120_1.tif,1,18367.000000,540.984863,0.788638,0.521791,0.972597,0.714781,1.172232,3.991774,0.920513,24405.500000,778.624451,0.505873,0.743829,0.843766,0.614068,1.496176,4.984071,0.833015,635.000000,227.338089,0.154397,0.850619,0.394043,0.171807,1.901927,9.021637,0.908691,1027.500000,202.468033,0.314977,0.985241,0.772266,0.412319,5.842000,6.316341,0.941018,0.283737,142.077438,64.919655,112.303200,5.130334,13.876675,14.690019,87.885452,12.348750,0.377548,141.098862,66.936104,113.850220,7.790398,15.241745,16.488329,89.421211,13.314567,0.012695,114.735580,97.042068,137.449524,11.834385,14.137526,24.579979,111.143028,14.476521,0.017090,134.480362,62.609821,103.408928,11.670076,20.823462,24.403175,82.997322,17.878384,27.341858,-6.704051,7.597076,-6.539742,-32.122414,-0.260851,2.309834,-6.946787,-25.146324,-9.889960,8.894272,-9.713157,-23.257576,-2.127771,4.888130,-5.529634,0.751526,0.033626,0.045265,22.349760,16.602678,0.040172,0.041624,0.006937,0.075020,0.004087,0.001775,0.009572,0.075934,0.008228,0.002689,0.001022,0.004894,0.010003,0.002635,0.033235,0.099866,0.032428,0.020005,0.002205,0.018177,0.001990,0.000592,0.002581,0.014950,0.070395,0.015327,0.003764,0.017048,0.084216,0.014789,0.099274,0.184566,0.061298,0.152644,0.012019,0.106971,0.004808,0.001202,0.004808,0.032452,0.006010,0.001202,0.000000,0.000000,0.004808,0.000000,0.025240,0.019231,0.043269,0.019231,0.008413,0.025240,0.001202,0.000000,0.001202,0.004808,0.033654,0.009615,0.008413,0.015625,0.032452,0.004808,0.250000,0.109375,0.059821,0.090179,0.005357,0.142857,0.003571,0.002679,0.003571,0.058036,0.001786,0.002679,0.002679,0.008036,0.001786,0.000893,0.019643,0.050893,0.034821,0.044643,0.001786,0.034821,0.000000,0.000000,0.000893,0.011607,0.041071,0.021429,0.000893,0.016071,0.059821,0.012500,0.129464,0.135714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
/home/ubuntu/all-idb/dataset/leukemia/Im121_1.tif,1,14123.500000,461.688385,0.832634,0.707462,0.983599,0.736059,1.414925,3.884881,0.946553,14139.500000,461.688385,0.833578,0.708267,0.983583,0.736893,1.416541,3.882683,0.946849,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.218536,142.204163,73.620651,113.264557,4.021509,16.833450,14.849448,93.290115,12.722424,0.218781,142.190750,73.647369,113.260635,4.043815,16.843613,14.848125,93.303040,12.722727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,142.204163,4.021509,142.204163,4.021509,73.620651,16.833450,73.620651,16.833450,113.264557,14.849448,113.264557,14.849448,93.290115,12.722424,93.290115,12.722424,0.998884,0.001116,0.000000,895.125000,14322000461824.000000,0.037006,0.038542,0.005307,0.075688,0.003002,0.001327,0.009286,0.087069,0.007820,0.002514,0.001396,0.004259,0.009985,0.002444,0.029046,0.094680,0.032747,0.017316,0.002165,0.016967,0.002165,0.000559,0.002304,0.016688,0.081483,0.017875,0.004399,0.015152,0.087697,0.013057,0.102430,0.177629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
/home/ubuntu/all-idb/dataset/leukemia/Im122_1.tif,1,15170.000000,473.788879,0.849231,0.416486,0.982449,0.768568,1.099938,3.846733,0.933973,15182.500000,474.374664,0.847833,0.419277,0.982559,0.769202,1.101494,3.849904,0.933230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.234619,131.574860,70.265610,110.370445,3.601092,10.631893,11.304530,89.247856,8.534211,0.234818,131.571060,70.288063,110.398918,3.604186,10.656762,11.346927,89.269218,8.564652,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,131.574860,3.601092,131.574860,3.601092,70.265610,10.631893,70.265610,10.631893,110.370445,11.304530,110.370445,11.304530,89.247856,8.534211,89.247856,8.534211,0.999155,0.000845,0.000000,1182.769287,15375999696896.000000,0.038502,0.044290,0.007024,0.082661,0.003512,0.001431,0.008065,0.084677,0.006764,0.001756,0.001106,0.004683,0.008195,0.001691,0.024844,0.089685,0.038762,0.023218,0.002732,0.018796,0.001626,0.000976,0.001756,0.014373,0.087669,0.020747,0.004357,0.013658,0.082271,0.011511,0.096839,0.171826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
/home/ubuntu/all-idb/dataset/leukemia/Im123_1.tif,1,16364.500000,551.972656,0.674959,0.585000,0.939004,0.768286,1.232995,4.314855,0.878510,16484.500000,531.830505,0.732385,0.551885,0.944319,0.773920,1.199155,4.142241,0.912349,61.000000,43.455845,0.405923,0.902691,0.739394,0.358824,2.324014,5.563951,0.910471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.253357,141.555832,79.934532,120.462837,3.136339,10.796601,12.063771,99.078659,8.566099,0.255066,141.546417,80.115936,120.558449,3.153174,10.996538,12.096193,99.212433,8.703274,0.001709,140.151779,107.008926,134.732147,4.866448,6.227095,7.758615,119.044640,5.565179,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.404053,-1.730110,141.555832,3.136339,-27.074394,4.569507,79.934532,10.796601,-14.269310,4.305156,120.462837,12.063771,-19.965981,3.000920,99.078659,8.566099,0.993300,0.006700,0.000000,148.250000,16603999633408.000000,0.038726,0.039629,0.005902,0.078776,0.003072,0.001566,0.008492,0.086365,0.005722,0.001867,0.001084,0.003192,0.008070,0.001867,0.027042,0.098470,0.047037,0.024813,0.002530,0.015960,0.001205,0.001024,0.002108,0.014876,0.086003,0.018429,0.004336,0.014274,0.090460,0.011443,0.096182,0.159480,0.035714,0.133929,0.008929,0.125000,0.017857,0.000000,0.000000,0.071429,0.008929,0.008929,0.000000,0.000000,0.000000,0.000000,0.026786,0.035714,0.062500,0.017857,0.000000,0.000000,0.000000,0.000000,0.000000,0.008929,0.151786,0.008929,0.017857,0.000000,0.125000,0.000000,0.080357,0.053571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
/home/ubuntu/all-idb/dataset/leukemia/Im124_1.tif,1,12048.500000,427.889404,0.826951,0.590043,0.977249,0.735427,1.238587,3.898208,0.941265,12134.000000,431.303589,0.819686,0.592715,0.976815,0.734859,1.241601,3.915445,0.936196,0.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14000000000.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.186661,132.033020,62.981361,101.495544,3.734010,12.754688,10.254276,82.363686,8.718731,0.187988,131.998047,63.204304,101.669235,3.772077,13.001458,10.563657,82.542450,8.960030,0.001328,127.080460,94.551727,126.091957,5.481879,8.548387,20.408266,107.678162,6.618494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.952560,-1.747869,132.033020,3.734010,-31.570366,4.206302,62.981361,12.754688,-24.596413,-10.153990,101.495544,10.254276,-25.314476,2.100237,82.363686,8.718731,0.992938,0.007062,0.000000,140.609192,12233000091648.000000,0.041609,0.037603,0.005967,0.071855,0.003679,0.001880,0.007112,0.083626,0.008175,0.003433,0.001717,0.004905,0.009319,0.002452,0.024115,0.094253,0.049048,0.025832,0.002207,0.018475,0.001880,0.000654,0.001962,0.015940,0.085506,0.021172,0.003433,0.015614,0.085343,0.012344,0.089594,0.169296,0.000000,0.218391,0.000000,0.149425,0.000000,0.000000,0.000000,0.195402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.206897,0.045977,0.011494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.091954,0.000000,0.000000,0.000000,0.080460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
/home/ubuntu/all-idb/dataset/leukemia/Im125_1.tif,1,15683.000000,653.362488,0.461669,0.563137,0.833670,0.728493,1.210121,5.217226,0.907806,15683.000000,653.362488,0.461669,0.563137,0.833670,0.728493,1.210121,5.217226,0.907806,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.243912,129.479507,137.818268,160.612259,11.301314,13.282751,8.505292,143.680206,11.015129,0.243912,129.479507,137.818268,160.612259,11.301314,13.282751,8.505292,143.680206,11.015129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,129.479507,11.301314,129.479507,11.301314,137.818268,13.282751,137.818268,13.282751,160.612259,8.505292,160.612259,8.505292,143.680206,11.015129,143.680206,11.015129,1.000000,0.000000,0.000000,15985000054784.000000,15985000054784.000000,0.050443,0.028597,0.014203,0.045156,0.007070,0.003185,0.014012,0.056939,0.011974,0.003121,0.002675,0.005859,0.012547,0.004140,0.027323,0.082224,0.036240,0.014967,0.006751,0.019489,0.003694,0.001720,0.003312,0.018534,0.059678,0.020572,0.007197,0.022419,0.083753,0.026113,0.101140,0.204955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
